,Country,Rank,Title,Artists,Album,Explicit,Duration
1904,Mexico,5,Favorito,Camilo,Por Primera Vez,0,3:29
1905,Mexico,6,Jangueo,"Alex Rose, Rafa Pabön",LOST,0,4:19
1906,Mexico,7,Morado,J Balvin,Colores,0,3:20
1907,Mexico,8,Azul,J Balvin,Colores,0,3:25
1908,Mexico,9,Tattoo,Rauw Alejandro,Tattoo,0,3:22
1909,Mexico,10,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
1910,Mexico,11,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,0,2:50
1911,Mexico,12,Qué Maldición,"Banda MS de Sergio Lizárraga, Snoop Dogg",Qué Maldición,0,3:23
1912,Mexico,13,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
1913,Mexico,14,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),0,3:17
1914,Mexico,15,La Difícil,Bad Bunny,YHLQMDLG,1,2:43
1915,Mexico,16,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
1916,Mexico,17,El Efecto,"Rauw Alejandro, Chencho Corleone",El Efecto,0,3:37
1917,Mexico,18,Ignorantes,"Bad Bunny, Sech",YHLQMDLG,1,3:30
1918,Mexico,19,PA' ROMPERLA,"Bad Bunny, Don Omar",LAS QUE NO IBAN A SALIR,1,3:14
1919,Mexico,20,Amarillo,J Balvin,Colores,0,2:37
1920,Mexico,21,Diosa,Myke Towers,Easy Money Baby,1,3:34
1921,Mexico,22,Sigues Con El,"Dímelo Flow, Arcangel, Sech",Sigues Con El,0,3:46
1922,Mexico,23,Se Me Olvidó,Christian Nodal,Se Me Olvidó,0,2:39
1923,Mexico,24,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1924,Mexico,25,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola (Remix),0,4:09
1925,Mexico,26,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
1926,Mexico,27,BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,1,2:58
1927,Mexico,28,La Santa,"Bad Bunny, Daddy Yankee",YHLQMDLG,1,3:26
1928,Mexico,29,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
1929,Mexico,30,PORFA,"Feid, Justin Quiles",FERXXO (VOL 1: M.O.R),0,3:52
1930,Mexico,31,Arriba,Natanael Cano,Arriba,1,2:54
1931,Mexico,32,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",Famouz,0,5:09
1932,Mexico,33,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
1933,Mexico,34,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",Pa' Olvidarme De Ella,1,3:47
1934,Mexico,35,LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,0,4:02
1935,Mexico,36,Vete,Bad Bunny,YHLQMDLG,1,3:12
1936,Mexico,37,A Tu Merced,Bad Bunny,YHLQMDLG,0,2:55
1937,Mexico,38,Negro,J Balvin,Colores,0,3:02
1938,Mexico,39,Fantasias,"Rauw Alejandro, Farruko",Fantasias,0,3:19
1939,Mexico,40,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
1940,Mexico,41,Me La Avente,Carin Leon,El Malo,0,2:35
1941,Mexico,42,Say So,Doja Cat,Hot Pink,1,3:57
1942,Mexico,43,AYAYAY!,Christian Nodal,AYAYAY!,0,2:10
1943,Mexico,44,CANCIÓN CON YANDEL,"Yandel, Bad Bunny",LAS QUE NO IBAN A SALIR,1,3:29
1944,Mexico,45,Callaita,"Bad Bunny, Tainy",Callaita,1,4:10
1945,Mexico,46,Yo Ya No Vuelvo Contigo - En Vivo,"Lenin Ramírez, Grupo Firme",En Vivo Desde Mi Ranchito,0,4:00
1946,Mexico,47,Amor Tumbado,Natanael Cano,Mi Nuevo Yo,0,3:41
1947,Mexico,48,Blanco,J Balvin,Colores,0,2:25
1948,Mexico,49,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE (Remix),1,3:47
1949,Mexico,50,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
1950,Netherlands,1,Gordelweg,Kevin,Gordelweg,1,2:35
1951,Netherlands,2,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
1952,Netherlands,3,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
1953,Netherlands,4,Blinding Lights,The Weeknd,After Hours,0,3:20
1954,Netherlands,5,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
1955,Netherlands,6,Video Vixen,"Bilal Wahib, Bizzey",Video Vixen,1,2:24
1956,Netherlands,7,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
1957,Netherlands,8,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
1958,Netherlands,9,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
1959,Netherlands,10,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
1960,Netherlands,11,17 Miljoen Mensen - Live @538 in Ahoy,"Davina Michelle, Snelle",17 Miljoen Mensen (Live @538 in Ahoy),0,1:47
1961,Netherlands,12,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
1962,Netherlands,13,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
1963,Netherlands,14,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
1964,Netherlands,15,Het Is Al Laat Toch,Racoon,Het Is Al Laat Toch,0,3:28
1965,Netherlands,16,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
1966,Netherlands,17,Jongen Van De Straat,Lil Kleine,Jongen Van De Straat,0,2:36
1967,Netherlands,18,In Your Eyes,The Weeknd,After Hours,1,3:57
1968,Netherlands,19,Soldier On,DI-RECT,Soldier On,0,3:27
1969,Netherlands,20,Loop Niet Weg,"Kris Kross Amsterdam, Tino Martin, Emma Heesters",Loop Niet Weg,0,3:05
1970,Netherlands,21,Pa Olvidarte (Beste Zangers Seizoen 2019),"Emma Heesters, Rolf Sanchez",Pa Olvidarte (Beste Zangers Seizoen 2019),0,2:51
1971,Netherlands,22,Christian Dior (feat. Bryan Mg & SRNO),"Dopebwoy, Bryan Mg, SRNO",Christian Dior (feat. Bryan Mg & SRNO),0,2:32
1972,Netherlands,23,In Your Eyes (feat. Alida),"Robin Schulz, Alida",In Your Eyes (feat. Alida),0,3:28
1973,Netherlands,24,Wat Is Je Naam,"Yxng Le, Frenna",Wat Is Je Naam,0,2:37
1974,Netherlands,25,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
1975,Netherlands,26,Beat Me - Official Song F1 Dutch Grand Prix,Davina Michelle,Beat Me (Official Song F1 Dutch Grand Prix),0,3:12
1976,Netherlands,27,Weg Van Jou,Suzan & Freek,Weg Van Jou,0,2:26
1977,Netherlands,28,Say So,Doja Cat,Hot Pink,1,3:57
1978,Netherlands,29,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
1979,Netherlands,30,Never Seen The Rain,Tones And I,Never Seen The Rain (Alternate Version),0,3:20
1980,Netherlands,31,GOOBA,6ix9ine,GOOBA,1,2:12
1981,Netherlands,32,Roller Coaster,Danny Vera,Pressure Makes Diamonds,0,4:29
1982,Netherlands,33,"Alone, Pt. II","Alan Walker, Ava Max","Alone, Pt. II",0,2:59
1983,Netherlands,34,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
1984,Netherlands,35,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
1985,Netherlands,36,Rode Wijn,"Maan, Kraantje Pappie",Rode Wijn,0,3:23
1986,Netherlands,37,Smoorverliefd,Snelle,Smoorverliefd,0,2:57
1987,Netherlands,38,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
1988,Netherlands,39,Drown (feat. Clinton Kane),"Martin Garrix, Clinton Kane",Drown (feat. Clinton Kane),0,2:54
1989,Netherlands,40,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
1990,Netherlands,41,Underdog,Alicia Keys,Underdog,0,3:28
1991,Netherlands,42,Busje (feat. Chivv & Lauwtje),"Zefanio, Chivv, Lauwtje",Busje (feat. Chivv & Lauwtje),0,2:59
1992,Netherlands,43,Watermelon Sugar,Harry Styles,Fine Line,0,2:54
1993,Netherlands,44,Follow Your Dreams (with Jonna Fraser),"Emms, Jonna Fraser",Follow Your Dreams,0,2:42
1994,Netherlands,45,Slapen Met Het Licht Aan,"Tabitha, Nielson",Slapen Met Het Licht Aan,0,3:27
1995,Netherlands,46,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
1996,Netherlands,47,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
1997,Netherlands,48,Perfect (feat. Haris),"Lucas & Steve, Haris",Perfect (feat. Haris),0,2:56
1998,Netherlands,49,Ride It,Regard,Ride It,0,2:37
1999,Netherlands,50,Afrika,"Chivv, Boef",UN4GETTABLE NIGHTS,0,3:20
2000,New,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
2001,New,2,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2002,New,3,In the Air,L.A.B.,L.A.B. III,0,4:12
2003,New,4,Blinding Lights,The Weeknd,After Hours,0,3:20
2004,New,5,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2005,New,6,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
2006,New,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2007,New,8,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2008,New,9,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2009,New,10,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2010,New,11,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2011,New,12,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
2012,New,13,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2013,New,14,Sunday Best,Surfaces,Where the Light Is,0,2:38
2014,New,15,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2015,New,16,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),1,4:02
2016,New,17,Go Crazy,"Chris Brown, Young Thug",Slime & B,1,2:56
2017,New,18,Long Gone,SIX60,SIX60,1,2:58
2018,New,19,GOOBA,6ix9ine,GOOBA,1,2:12
2019,New,20,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2020,New,21,Watermelon Sugar,Harry Styles,Fine Line,0,2:54
2021,New,22,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
2022,New,23,Catching Feelings (feat. SIX60),"Drax Project, SIX60",Drax Project,0,3:38
2023,New,24,Glitter,BENEE,FIRE ON MARZZ,0,3:00
2024,New,25,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19
2025,New,26,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2026,New,27,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),1,2:47
2027,New,28,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
2028,New,29,Adore You,Harry Styles,Fine Line,0,3:27
2029,New,30,Say So,Doja Cat,Hot Pink,1,3:57
2030,New,31,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2031,New,32,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),0,3:28
2032,New,33,BELIEVE IT,"PARTYNEXTDOOR, Rihanna",PARTYMOBILE,1,3:03
2033,New,34,Circles,Post Malone,Hollywood's Bleeding,0,3:35
2034,New,35,After Party,Don Toliver,Heaven Or Hell,1,2:47
2035,New,36,In Your Eyes,The Weeknd,After Hours,1,3:57
2036,New,37,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
2037,New,38,ROXANNE,Arizona Zervas,ROXANNE,1,2:43
2038,New,39,Boss Bitch,Doja Cat,Boss Bitch,0,2:14
2039,New,40,Party Girl,StaySolidRocky,Party Girl,0,2:27
2040,New,41,Memories,Maroon 5,Memories,0,3:09
2041,New,42,Falling,Trevor Daniel,Nicotine,0,2:39
2042,New,43,This City,Sam Fischer,This City,0,3:14
2043,New,44,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
2044,New,45,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57
2045,New,46,The Greatest,SIX60,SIX60,0,2:50
2046,New,47,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
2047,New,48,Controller,L.A.B.,L.A.B.,0,4:35
2048,New,49,6 To The WORLD,Hp Boyz,6 To The WORLD,1,2:36
2049,New,50,SICKO MODE,Travis Scott,ASTROWORLD,1,5:12
2050,Nicaragua,1,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",YHLQMDLG,1,4:55
2051,Nicaragua,2,Yo Perreo Sola,Bad Bunny,YHLQMDLG,0,2:52
2052,Nicaragua,3,Rojo,J Balvin,Colores,0,2:30
2053,Nicaragua,4,Tattoo,Rauw Alejandro,Tattoo,0,3:22
2054,Nicaragua,5,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,0,2:50
2055,Nicaragua,6,Favorito,Camilo,Por Primera Vez,0,3:29
2056,Nicaragua,7,Blinding Lights,The Weeknd,After Hours,0,3:20
2057,Nicaragua,8,Ignorantes,"Bad Bunny, Sech",YHLQMDLG,1,3:30
2058,Nicaragua,9,Diosa,Myke Towers,Easy Money Baby,1,3:34
2059,Nicaragua,10,BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,1,2:58
2060,Nicaragua,11,A Tu Merced,Bad Bunny,YHLQMDLG,0,2:55
2061,Nicaragua,12,La Difícil,Bad Bunny,YHLQMDLG,1,2:43
2062,Nicaragua,13,La Santa,"Bad Bunny, Daddy Yankee",YHLQMDLG,1,3:26
2063,Nicaragua,14,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2064,Nicaragua,15,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE (Remix),1,3:47
2065,Nicaragua,16,Vete,Bad Bunny,YHLQMDLG,1,3:12
2066,Nicaragua,17,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
2067,Nicaragua,18,LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,0,4:02
2068,Nicaragua,19,Fantasias,"Rauw Alejandro, Farruko",Fantasias,0,3:19
2069,Nicaragua,20,CANCIÓN CON YANDEL,"Yandel, Bad Bunny",LAS QUE NO IBAN A SALIR,1,3:29
2070,Nicaragua,21,Amarillo,J Balvin,Colores,0,2:37
2071,Nicaragua,22,No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",Famouz,0,5:09
2072,Nicaragua,23,PA' ROMPERLA,"Bad Bunny, Don Omar",LAS QUE NO IBAN A SALIR,1,3:14
2073,Nicaragua,24,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",Pa' Olvidarme De Ella,1,3:47
2074,Nicaragua,25,Sigues Con El,"Dímelo Flow, Arcangel, Sech",Sigues Con El,0,3:46
2075,Nicaragua,26,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2076,Nicaragua,27,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola (Remix),0,4:09
2077,Nicaragua,28,Morado,J Balvin,Colores,0,3:20
2078,Nicaragua,29,Callaita,"Bad Bunny, Tainy",Callaita,1,4:10
2079,Nicaragua,30,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2080,Nicaragua,31,BAD CON NICKY,"Bad Bunny, Nicky Jam",LAS QUE NO IBAN A SALIR,1,3:22
2081,Nicaragua,32,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",LAS QUE NO IBAN A SALIR,1,3:03
2082,Nicaragua,33,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2083,Nicaragua,34,Jangueo,"Alex Rose, Rafa Pabön",LOST,0,4:19
2084,Nicaragua,35,Djadja,Aya Nakamura,NAKAMURA,0,2:51
2085,Nicaragua,36,China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,0,5:01
2086,Nicaragua,37,Medusa,"Jhay Cortez, Anuel AA, J Balvin",Medusa,1,5:05
2087,Nicaragua,38,BENDICIONES,Bad Bunny,LAS QUE NO IBAN A SALIR,0,2:35
2088,Nicaragua,39,Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",Modo Avión,1,5:04
2089,Nicaragua,40,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),0,3:17
2090,Nicaragua,41,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),1,3:41
2091,Nicaragua,42,Pero Ya No,Bad Bunny,YHLQMDLG,0,2:40
2092,Nicaragua,43,Bajo La Mesa,"Morat, Sebastian Yatra",Bajo La Mesa,0,2:37
2093,Nicaragua,44,Girl,Myke Towers,Easy Money Baby,1,3:06
2094,Nicaragua,45,Bichiyal,"Bad Bunny, Yaviah",YHLQMDLG,1,3:16
2095,Nicaragua,46,Tutu,"Camilo, Pedro Capó",Por Primera Vez,0,2:59
2096,Nicaragua,47,Por Primera Vez,"Camilo, Evaluna Montaner",Por Primera Vez,0,3:02
2097,Nicaragua,48,Azul,J Balvin,Colores,0,3:25
2098,Nicaragua,49,Daechwita,Agust D,D-2,1,3:45
2099,Nicaragua,50,Adicto (with Anuel AA & Ozuna),"Tainy, Anuel AA, Ozuna",Adicto (with Anuel AA & Ozuna),0,4:30
2100,Norway,1,Svag,Victor Leksell,Svag,0,3:11
2101,Norway,2,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
2102,Norway,3,Blinding Lights,The Weeknd,After Hours,0,3:20
2103,Norway,4,Sykepleierinnen (Sykehuset 2020),El Papi,Sykepleierinnen (Sykehuset 2020),0,3:02
2104,Norway,5,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2105,Norway,6,In Your Eyes,The Weeknd,After Hours,1,3:57
2106,Norway,7,GOOBA,6ix9ine,GOOBA,1,2:12
2107,Norway,8,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
2108,Norway,9,Karantene,TIX,Karantene,0,2:12
2109,Norway,10,SKÅL,TIX,SKÅL,1,2:10
2110,Norway,11,Kaller På Deg,TIX,Kaller På Deg,0,3:21
2111,Norway,12,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2112,Norway,13,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2113,Norway,14,Somebody,Dagny,Somebody,0,3:14
2114,Norway,15,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2115,Norway,16,Kings & Queens,Ava Max,Kings & Queens,0,2:42
2116,Norway,17,Dommedagen 2020,"TIX, Soppgirobygget",Dommedagen 2020,1,2:50
2117,Norway,18,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2118,Norway,19,Hvis verden,"Chris Holsten, Frida Ånnevik",Hvis verden,0,3:43
2119,Norway,20,End of Time,"K-391, Alan Walker, Ahrix",End of Time,0,3:07
2120,Norway,21,Salt,Ava Max,Salt,0,3:00
2121,Norway,22,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2122,Norway,23,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2123,Norway,24,Play Date,Melanie Martinez,Cry Baby (Deluxe Edition),1,2:59
2124,Norway,25,Bad Child,Tones And I,Bad Child/Can't Be Happy All The Time,1,3:41
2125,Norway,26,I Don't Know Why,"NOTD, Astrid S",I Don't Know Why,0,3:27
2126,Norway,27,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
2127,Norway,28,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),0,3:28
2128,Norway,29,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2129,Norway,30,The Truth,"Kygo, Valerie Broussard",The Truth,0,3:13
2130,Norway,31,Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,0,3:03
2131,Norway,32,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
2132,Norway,33,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
2133,Norway,34,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2134,Norway,35,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2135,Norway,36,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2136,Norway,37,Burn Down This Room,Ruben,Burn Down This Room,0,3:31
2137,Norway,38,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
2138,Norway,39,Boss Bitch,Doja Cat,Boss Bitch,0,2:14
2139,Norway,40,DANCE,"CLMD, Tungevaag",DANCE,0,2:54
2140,Norway,41,Haugenstua,Herman Flesvig,Haugenstua,1,2:29
2141,Norway,42,Valhalla,Ringnes-Ronny,Valhalla,0,3:04
2142,Norway,43,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
2143,Norway,44,In Your Eyes (feat. Alida),"Robin Schulz, Alida",In Your Eyes (feat. Alida),0,3:28
2144,Norway,45,Jævlig,TIX,Jævlig,1,2:17
2145,Norway,46,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19
2146,Norway,47,Josefine,Herman Flesvig,Josefine,0,2:50
2147,Norway,48,Vi tar det igjen neste år,"Kuselofte, Postgirobygget",Vi tar det igjen neste år,0,3:00
2148,Norway,49,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2149,Norway,50,Unfamiliar,"Seeb, Goodboys, HRVY",Unfamiliar,0,2:54
2150,Panama,1,Relación,Sech,1 of 1,0,3:04
2151,Panama,2,Confía,"Sech, Daddy Yankee",1 of 1,0,3:22
2152,Panama,3,Rojo,J Balvin,Colores,0,2:30
2153,Panama,4,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",YHLQMDLG,1,4:55
2154,Panama,5,Bentley,"Sech, Myke Towers",1 of 1,1,3:08
2155,Panama,6,Yo Perreo Sola,Bad Bunny,YHLQMDLG,0,2:52
2156,Panama,7,Me Olvidé,Sech,1 of 1,0,2:37
2157,Panama,8,Ignorantes,"Bad Bunny, Sech",YHLQMDLG,1,3:30
2158,Panama,9,Favorito,Camilo,Por Primera Vez,0,3:29
2159,Panama,10,Casino,Sech,1 of 1,0,3:01
2160,Panama,11,Diosa,Myke Towers,Easy Money Baby,1,3:34
2161,Panama,12,BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,1,2:58
2162,Panama,13,Tattoo,Rauw Alejandro,Tattoo,0,3:22
2163,Panama,14,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2164,Panama,15,PORFA,"Feid, Justin Quiles",FERXXO (VOL 1: M.O.R),0,3:52
2165,Panama,16,Elegí (feat. Dímelo Flow),"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),0,3:17
2166,Panama,17,Oficial,"Sech, Arcangel, Gigolo Y La Exce",1 of 1,1,3:17
2167,Panama,18,Si Te Vas,"Sech, Ozuna",1 of 1,0,3:24
2168,Panama,19,Party En Mi Casa,Boza,Sonrisas Tristes,0,2:37
2169,Panama,20,Se Va Viral,"Sech, Nando Boom",1 of 1,0,2:29
2170,Panama,21,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola (Remix),0,4:09
2171,Panama,22,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
2172,Panama,23,Trofeo,Sech,1 of 1,0,3:26
2173,Panama,24,CÓMO SE SIENTE - Remix,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE (Remix),1,3:47
2174,Panama,25,Sigues Con El,"Dímelo Flow, Arcangel, Sech",Sigues Con El,0,3:46
2175,Panama,26,La Difícil,Bad Bunny,YHLQMDLG,1,2:43
2176,Panama,27,Sigues Con El - Remix,"Arcangel, Sech, Romeo Santos",Sigues Con El (Remix),0,3:09
2177,Panama,28,Follow,"KAROL G, Anuel AA",Follow,0,3:23
2178,Panama,29,Blinding Lights,The Weeknd,After Hours,0,3:20
2179,Panama,30,Fantasias,"Rauw Alejandro, Farruko",Fantasias,0,3:19
2180,Panama,31,Vete,Bad Bunny,YHLQMDLG,1,3:12
2181,Panama,32,Bajo La Mesa,"Morat, Sebastian Yatra",Bajo La Mesa,0,2:37
2182,Panama,33,Portarse Mal,Sech,1 of 1,0,3:06
2183,Panama,34,Dale,"Sech, Lenny Tavárez",1 of 1,1,2:42
2184,Panama,35,Fe,Sech,1 of 1,1,2:52
2185,Panama,36,Amarillo,J Balvin,Colores,0,2:37
2186,Panama,37,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,0,2:50
2187,Panama,38,Definitivamente,"Daddy Yankee, Sech",Definitivamente,0,3:37
2188,Panama,39,CANCIÓN CON YANDEL,"Yandel, Bad Bunny",LAS QUE NO IBAN A SALIR,1,3:29
2189,Panama,40,Tu y Yo,"Sech, Zion & Lennox",1 of 1,1,3:46
2190,Panama,41,En Lo Oscuro,Sech,1 of 1,0,2:21
2191,Panama,42,La Santa,"Bad Bunny, Daddy Yankee",YHLQMDLG,1,3:26
2192,Panama,43,Por Primera Vez,"Camilo, Evaluna Montaner",Por Primera Vez,0,3:02
2193,Panama,44,Uni,Sech,1 of 1,0,2:29
2194,Panama,45,Fabuloso,"Sech, Justin Quiles",1 of 1,0,3:20
2195,Panama,46,Morado,J Balvin,Colores,0,3:20
2196,Panama,47,Mejor,"Dalex, Sech",Modo Avión,1,3:21
2197,Panama,48,Keii,Anuel AA,Keii,0,3:30
2198,Panama,49,Arriba,"Sech, Farruko",1 of 1,1,3:10
2199,Panama,50,PA' ROMPERLA,"Bad Bunny, Don Omar",LAS QUE NO IBAN A SALIR,1,3:14
